product_code,indexx,BusinessUnit,Type,Products.Business.Line.Leader,Subtype,ProductName,BrandName,Brand.Manager,N_ordered,nEast,N_East,nNorth,N_North,nSouth,N_South,nUnderdark,N_Underdark,nWest,N_West
15152188,127,COMMISSIONS,SUMMONING DEVICE,Gundren Rockseeker,SUMMONING DEVICE,Cubic Gate,U.N.N.,Ruralion Baeneduren,2082,0.143,297,0.333,693,0.379,789,0.011,22,0.135,281
15169524,128,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Sword of Vengeance,ARCANTIC,Enthoril Murkywaters,3863,0.093,360,0.547,2113,0.284,1096,0.010,38,0.066,256
15185689,129,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Mabaran Ebony Focus,U.N.N.,Ruralion Baeneduren,1861,0.134,249,0.352,656,0.344,640,0.012,22,0.158,294
15296276,130,ADVENTURING,POTIONS & SCROLLS,Bruno Notlot,SCROLL,Scroll of Protection (Fey),RED CURTAIN,Siras Invictus,1901,0.164,311,0.335,637,0.349,663,0.009,18,0.143,272
15316814,131,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,BOOTS,Boots of the Winterlands,SABLE,Nundro Rockseeker,1702,0.128,218,0.390,664,0.350,596,0.017,29,0.115,195
15339032,132,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,ARMOUR OTHER,Medium Armour +2,SABLE,Nundro Rockseeker,2379,0.136,324,0.338,805,0.251,597,0.016,38,0.259,615
15355427,133,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,"Rope, silk (50 feet) ",BORDERLANDS,Thaldrak Battlehammer,1913,0.160,306,0.367,703,0.325,621,0.011,21,0.137,262
15448139,134,LUXURY SPECIALTIES,SUMMONING DEVICE,Gundren Rockseeker,SUMMONING DEVICE,Silver Horn of Valhalla,SABLE,Nundro Rockseeker,1922,0.133,255,0.355,682,0.370,712,0.009,17,0.133,256
15473113,135,COMMISSIONS,ARMS & ARMOUR,T'avin T'soban,HELMET,White Dragon Mask,ARCANTIC,Enthoril Murkywaters,3275,0.095,312,0.394,1289,0.270,884,0.009,29,0.232,761
15524866,136,LUXURY SPECIALTIES,JEWELRY,Lanec Lot,RING,Ring of Temporal Salvation,MYTHAL,Arentian Mythrandius,1813,0.179,325,0.332,602,0.332,602,0.019,34,0.138,250
15692685,137,LUXURY SPECIALTIES,ANIMALS & TRANSPORTATION,Shade Tabaxii,MOUNT,Riding Steeder,BORDERLANDS,Thaldrak Battlehammer,1780,0.160,284,0.349,621,0.356,633,0.003,6,0.133,236
15710906,138,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,BOOTS,Boots of Levitation,SABLE,Nundro Rockseeker,1844,0.132,243,0.377,695,0.368,678,0.010,18,0.114,210
15805983,139,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,Shovel ,RED CURTAIN,Siras Invictus,2155,0.107,231,0.396,853,0.324,699,0.019,42,0.153,330
15807049,140,ADVENTURING,POTIONS & SCROLLS,Bruno Notlot,POTIONS & ALCHEMY,Potion of Supreme Healing,RED CURTAIN,Siras Invictus,2110,0.170,359,0.349,737,0.314,662,0.009,19,0.158,333
15839750,141,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,CONTAINER,Alchemy Jug,ARCANTIC,Enthoril Murkywaters,2113,0.143,303,0.384,812,0.312,659,0.028,60,0.132,279
15860674,142,LUXURY SPECIALTIES,POTIONS & SCROLLS,Bruno Notlot,SCROLL,Alchemical Compendium,SABLE,Nundro Rockseeker,2117,0.148,313,0.323,683,0.413,875,0.003,6,0.113,240
15870520,143,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Shavarran Birch Focus,SABLE,Nundro Rockseeker,1940,0.185,359,0.392,760,0.280,543,0.011,21,0.132,257
15896432,144,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Feather Token (Anchor),ARCANTIC,Enthoril Murkywaters,2268,0.176,399,0.338,766,0.335,760,0.011,25,0.140,318
15923301,145,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,IOUN STONE,Ioun Stone - Agility,MYTHAL,Arentian Mythrandius,2179,0.189,412,0.266,580,0.369,803,0.015,32,0.162,352
15930062,146,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,SIMPLE MELEE WEAPON,Polymorph Blade,U.N.N.,Ruralion Baeneduren,1952,0.155,303,0.342,668,0.365,713,0.013,25,0.124,243
16026573,147,ADVENTURING,POTIONS & SCROLLS,Bruno Notlot,SCROLL,Armor of Gleaming Enchantment,ARCANTIC,Enthoril Murkywaters,1947,0.163,317,0.396,771,0.276,538,0.004,8,0.161,313
16054910,148,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,SIMPLE MELEE WEAPON,Sword of the Paruns,MYTHAL,Arentian Mythrandius,4058,0.087,354,0.444,1803,0.314,1276,0.090,367,0.064,258
16094924,149,COMMISSIONS,SUMMONING DEVICE,Gundren Rockseeker,SUMMONING DEVICE,Black Crystal Tablet,MYTHAL,Arentian Mythrandius,1924,0.160,307,0.343,659,0.340,655,0.024,46,0.134,257
16122589,150,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,SIMPLE MELEE WEAPON,Bonecounter,SABLE,Nundro Rockseeker,1932,0.099,192,0.411,795,0.350,677,0.012,24,0.126,244
16345409,151,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SURVIVAL & WILDERNESS,Torch (set of 20),RED CURTAIN,Siras Invictus,2077,0.137,285,0.368,765,0.369,766,0.019,39,0.107,222
16350543,152,ADVENTURING,POTIONS & SCROLLS,Bruno Notlot,SCROLL,Spell Scroll Level 2,MYTHAL,Arentian Mythrandius,1943,0.146,283,0.366,711,0.337,654,0.012,23,0.140,272
16388666,153,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Oil of Etherealness,RED CURTAIN,Siras Invictus,2073,0.139,289,0.359,744,0.382,792,0.010,21,0.110,227
16431970,154,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,ARMOUR OTHER,Armour of Force vulnerability,SABLE,Nundro Rockseeker,2698,0.147,397,0.503,1357,0.242,653,0.011,30,0.097,261
16453940,155,ADVENTURING,ANIMALS & TRANSPORTATION,Shade Tabaxii,LIVESTOCK,Pig,U.N.N.,Ruralion Baeneduren,1967,0.179,353,0.328,646,0.332,654,0.003,5,0.157,309
16484942,156,ADVENTURING,MUSICAL INSTRUMENT,Balthazaar Viscari,PERCUSSION INSTRUMENT,Tambourine,U.N.N.,Ruralion Baeneduren,1827,0.146,266,0.375,685,0.317,580,0.005,9,0.157,287
16497992,157,COMMISSIONS,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Whelm,SABLE,Nundro Rockseeker,2647,0.102,271,0.513,1358,0.278,736,0.016,43,0.090,239
16532783,158,COMMISSIONS,POTIONS & SCROLLS,Bruno Notlot,POTIONS & ALCHEMY,Potion of Longevity,SABLE,Nundro Rockseeker,2233,0.142,317,0.322,720,0.365,814,0.018,40,0.153,342
16537514,159,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Driftglobe,U.N.N.,Ruralion Baeneduren,2119,0.154,327,0.375,794,0.315,668,0.020,43,0.135,287
16569990,160,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,CLOAK,Hell Hound Cloak,SABLE,Nundro Rockseeker,1904,0.143,273,0.324,616,0.364,693,0.015,28,0.154,294
16627784,161,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Lock of Trickery,RED CURTAIN,Siras Invictus,2036,0.149,303,0.383,780,0.296,603,0.014,28,0.158,322
16628336,162,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,WAND,Wand of Lightning Bolts,U.N.N.,Ruralion Baeneduren,1917,0.138,265,0.351,672,0.359,689,0.011,22,0.140,269
16653920,163,ADVENTURING,MUSICAL INSTRUMENT,Balthazaar Viscari,WIND INSTRUMENT,Flute,U.N.N.,Ruralion Baeneduren,1845,0.176,325,0.362,668,0.289,534,0.016,30,0.156,288
16700971,164,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Decanter of Endless Water,SABLE,Nundro Rockseeker,1957,0.135,265,0.348,681,0.348,681,0.009,17,0.160,313
16729191,165,ADVENTURING,JEWELRY,Lanec Lot,RING,Ring of Swimming,SABLE,Nundro Rockseeker,2169,0.177,384,0.330,715,0.350,760,0.007,15,0.136,295
16790435,166,LUXURY SPECIALTIES,POTIONS & SCROLLS,Bruno Notlot,SCROLL,Tome of Leadership and Influence,MYTHAL,Arentian Mythrandius,2008,0.147,295,0.304,610,0.371,744,0.005,10,0.174,349
16792229,167,ADVENTURING,MUSICAL INSTRUMENT,Balthazaar Viscari,WIND INSTRUMENT,Pipes of the Sewers,SABLE,Nundro Rockseeker,1890,0.144,272,0.335,634,0.377,713,0.013,24,0.131,247
16920167,168,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,BOOTS,Boots of the Winterlands,ARCANTIC,Enthoril Murkywaters,1718,0.137,236,0.373,640,0.364,625,0.009,15,0.118,202
16971428,169,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Feather Token (Whip),U.N.N.,Ruralion Baeneduren,2011,0.131,263,0.365,735,0.381,766,0.015,30,0.108,217
17103636,170,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,IOUN STONE,Ioun Stone - Vitality,SABLE,Nundro Rockseeker,2004,0.167,335,0.363,727,0.343,687,0.015,31,0.112,224
17113031,171,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Orb of Shielding,SABLE,Nundro Rockseeker,1987,0.146,291,0.398,791,0.296,588,0.006,11,0.154,306
17120543,172,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Outer Essence Shard,SABLE,Nundro Rockseeker,2127,0.138,293,0.364,774,0.361,768,0.005,10,0.133,282
17163885,173,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Feather Token (Tree),RED CURTAIN,Siras Invictus,1995,0.161,322,0.319,637,0.379,757,0.008,15,0.132,264
17259726,174,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,STAFF,Staff of Frost,RED CURTAIN,Siras Invictus,2503,0.145,363,0.347,869,0.223,557,0.018,44,0.268,670
17270650,175,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,CLOTHING,Military Boots,U.N.N.,Ruralion Baeneduren,1767,0.145,257,0.342,604,0.349,616,#VALUE!,NA,0.164,290
17286648,176,COMMISSIONS,ADVENTURING EQUIPMENT,Bubbles,CLOAK,Cloak of Invisibility,MYTHAL,Arentian Mythrandius,1992,0.142,282,0.340,678,0.337,671,0.023,46,0.158,315
17324378,177,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Candle of the Deep,ARCANTIC,Enthoril Murkywaters,2263,0.160,363,0.344,778,0.368,832,0.013,30,0.115,260
17378212,178,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,"Lantern, hooded ",U.N.N.,Ruralion Baeneduren,2034,0.177,361,0.319,648,0.347,705,0.007,15,0.150,305
17379944,179,ADVENTURING,TOOLS & KITS,Kay Glimshine,SURVIVAL & WILDERNESS,Candle (Set of 24),RED CURTAIN,Siras Invictus,1918,0.174,333,0.386,740,0.308,590,0.022,42,0.111,213
17435769,180,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,SHIELD,Shield ,U.N.N.,Ruralion Baeneduren,3740,0.288,1077,0.187,698,0.435,1627,0.009,33,0.082,305
17461212,181,ADVENTURING,TOOLS & KITS,Kay Glimshine,CONTAINER,Bucket and Rope,RED CURTAIN,Siras Invictus,2132,0.140,298,0.354,754,0.361,770,0.019,41,0.126,269
17586583,182,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Earth Elemental Essence Shard,RED CURTAIN,Siras Invictus,1951,0.151,294,0.332,647,0.355,693,0.009,18,0.153,299
17637912,183,ADVENTURING,MUSICAL INSTRUMENT,Balthazaar Viscari,PERCUSSION INSTRUMENT,Drum,RED CURTAIN,Siras Invictus,2036,0.162,329,0.392,798,0.294,599,0.024,48,0.129,262
17641361,184,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,MARTIAL RANGED WEAPON,Arcane Firearm,SABLE,Nundro Rockseeker,5180,0.214,1106,0.271,1405,0.373,1932,0.010,50,0.133,687
17681252,185,COMMISSIONS,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Ruinblade,SABLE,Nundro Rockseeker,1924,0.120,230,0.367,707,0.323,621,0.009,17,0.181,349
17714538,186,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MEDIUM ARMOUR,Serpent Scale Armour,BORDERLANDS,Thaldrak Battlehammer,1868,0.157,293,0.360,672,0.360,672,0.013,24,0.111,207
17780024,187,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Component pouch ,BORDERLANDS,Thaldrak Battlehammer,2104,0.166,349,0.381,802,0.307,646,0.010,21,0.136,286
17827083,188,ADVENTURING,MUSICAL INSTRUMENT,Balthazaar Viscari,WIND INSTRUMENT,Pipes of the Sewers,MYTHAL,Arentian Mythrandius,1757,0.135,237,0.394,693,0.310,544,0.007,12,0.154,271
17855381,189,COMMISSIONS,SUMMONING DEVICE,Gundren Rockseeker,SUMMONING DEVICE,Well of Many Worlds,RED CURTAIN,Siras Invictus,1947,0.158,307,0.377,734,0.352,685,0.016,32,0.097,189
17879876,190,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,CLOAK,Cape of the Mountebank,U.N.N.,Ruralion Baeneduren,2569,0.086,220,0.540,1387,0.286,735,0.007,17,0.082,210
17972687,191,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Battle Standard of Infernal Power,U.N.N.,Ruralion Baeneduren,2233,0.129,288,0.374,835,0.346,773,0.010,23,0.141,314
17985756,192,LUXURY SPECIALTIES,POTIONS & SCROLLS,Bruno Notlot,SCROLL,Astromancy Archive,SABLE,Nundro Rockseeker,2334,0.145,338,0.371,865,0.299,698,0.019,45,0.166,388
18062725,193,ADVENTURING,POTIONS & SCROLLS,Bruno Notlot,SCROLL,Spell Scroll Level 1,RED CURTAIN,Siras Invictus,1989,0.139,277,0.356,708,0.328,653,0.017,33,0.160,318
18093883,194,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Water Elemental Essence Shard,RED CURTAIN,Siras Invictus,2012,0.169,340,0.326,655,0.358,720,0.011,22,0.137,275
18149497,195,ADVENTURING,POTIONS & SCROLLS,Bruno Notlot,POTIONS & ALCHEMY,Potion of Resistance,ARCANTIC,Enthoril Murkywaters,1848,0.155,286,0.344,636,0.367,678,0.009,17,0.125,231
18176800,196,ADVENTURING,POTIONS & SCROLLS,Bruno Notlot,SCROLL,Spell Gem (Obsidian),BORDERLANDS,Thaldrak Battlehammer,1937,0.152,295,0.368,712,0.291,564,0.031,60,0.158,306
18200515,197,ADVENTURING,POTIONS & SCROLLS,Bruno Notlot,SCROLL,Scroll of Protection (Aberrations),MYTHAL,Arentian Mythrandius,2120,0.102,217,0.409,868,0.362,767,0.002,4,0.125,264
18204802,198,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,IOUN STONE,Ioun Stone - Religious Knowledge,ARCANTIC,Enthoril Murkywaters,2168,0.149,322,0.370,802,0.293,636,0.004,8,0.185,400
18223703,199,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,SIMPLE MELEE WEAPON,Dagger ,RED CURTAIN,Siras Invictus,3758,0.342,1287,0.180,678,0.404,1518,0.006,24,0.067,251
18305423,200,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Risian Pine Focus,MYTHAL,Arentian Mythrandius,1957,0.135,265,0.340,666,0.391,765,0.013,25,0.121,236
18380182,201,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,SIMPLE MELEE WEAPON,Sword of the Paruns,U.N.N.,Ruralion Baeneduren,4437,0.094,417,0.427,1895,0.318,1412,0.101,449,0.059,264
18449413,202,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,WIND INSTRUMENT,Horn of Silent Alarm,RED CURTAIN,Siras Invictus,1980,0.139,275,0.382,756,0.344,682,0.005,9,0.130,258
18536458,203,ADVENTURING,ANIMALS & TRANSPORTATION,Shade Tabaxii,MOUNT,Mule,RED CURTAIN,Siras Invictus,2173,0.146,318,0.381,827,0.344,747,0.004,8,0.126,273
18591669,204,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Claw of the Wyrm Rune,MYTHAL,Arentian Mythrandius,1925,0.164,316,0.345,664,0.324,623,0.018,35,0.149,287
18603314,205,LUXURY SPECIALTIES,SUMMONING DEVICE,Gundren Rockseeker,SUMMONING DEVICE,Marble Elephant of Wondrous Power,BORDERLANDS,Thaldrak Battlehammer,1982,0.113,224,0.371,735,0.363,719,0.020,40,0.133,264
18608791,206,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,"Pot, iron ",BORDERLANDS,Thaldrak Battlehammer,1972,0.129,255,0.365,720,0.344,678,0.008,15,0.154,304
18759430,207,LUXURY SPECIALTIES,SUMMONING DEVICE,Gundren Rockseeker,SUMMONING DEVICE,Obsidian Steed of Wondrous Power,MYTHAL,Arentian Mythrandius,2051,0.170,348,0.291,597,0.413,847,0.009,19,0.117,240
18862194,208,LUXURY SPECIALTIES,JEWELRY,Lanec Lot,AMULET / NECKLACE,Pennant of the Vind Rune,SABLE,Nundro Rockseeker,1782,0.147,262,0.360,641,0.360,641,0.008,14,0.126,224
18990913,209,LUXURY SPECIALTIES,SUMMONING DEVICE,Gundren Rockseeker,SUMMONING DEVICE,Brass Horn of Valhalla,SABLE,Nundro Rockseeker,2003,0.160,320,0.386,773,0.342,686,0.006,13,0.105,211
19074080,210,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,SIMPLE MELEE WEAPON,Greatclub,BORDERLANDS,Thaldrak Battlehammer,2788,0.094,262,0.580,1616,0.225,628,0.010,28,0.091,254
19114167,211,ADVENTURING,ANIMALS & TRANSPORTATION,Shade Tabaxii,MOUNT,Mastiff,RED CURTAIN,Siras Invictus,1854,0.133,247,0.398,738,0.313,580,0.005,10,0.150,279
19305027,212,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOL KITS,Painter’s supplies ,BORDERLANDS,Thaldrak Battlehammer,2026,0.177,359,0.317,643,0.346,701,0.017,34,0.143,289
19361682,213,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,SIMPLE RANGED WEAPON,Dart (10),U.N.N.,Ruralion Baeneduren,3584,0.324,1160,0.201,720,0.408,1462,#VALUE!,NA,0.068,242
19418268,214,COMMISSIONS,SUMMONING DEVICE,Gundren Rockseeker,RING,Ring of Air Elemental Command,RED CURTAIN,Siras Invictus,2111,0.179,377,0.333,703,0.364,769,0.013,27,0.111,235
19447528,215,ADVENTURING,TOOLS & KITS,Kay Glimshine,CONTAINER,Pouch ,BORDERLANDS,Thaldrak Battlehammer,1841,0.128,235,0.325,598,0.423,779,#VALUE!,NA,0.124,229
19477812,216,LUXURY SPECIALTIES,SUMMONING DEVICE,Gundren Rockseeker,SUMMONING DEVICE,Horn of Endless Maze,SABLE,Nundro Rockseeker,1921,0.134,257,0.353,679,0.344,661,0.023,45,0.145,279
19512135,217,COMMISSIONS,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Ironfang,SABLE,Nundro Rockseeker,6545,0.334,2187,0.530,3467,0.097,638,0.003,21,0.035,232
19517643,218,ADVENTURING,SUMMONING DEVICE,Gundren Rockseeker,SUMMONING DEVICE,Onyx Dog of Wondrous Power,SABLE,Nundro Rockseeker,2011,0.173,347,0.357,717,0.315,634,0.015,31,0.140,282
19532756,219,COMMISSIONS,ARMS & ARMOUR,T'avin T'soban,SIMPLE MELEE WEAPON,Sunsword,MYTHAL,Arentian Mythrandius,4386,0.250,1098,0.145,637,0.426,1867,0.003,15,0.175,769
19557821,220,LUXURY SPECIALTIES,POTIONS & SCROLLS,Bruno Notlot,SCROLL,Tome of Understanding,SABLE,Nundro Rockseeker,2039,0.126,257,0.375,764,0.364,742,0.006,13,0.129,263
19730864,221,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Amulet (Holy symbol),RED CURTAIN,Siras Invictus,1920,0.138,264,0.362,695,0.364,699,0.007,13,0.130,249
19834752,222,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Greataxe ,RED CURTAIN,Siras Invictus,2348,0.114,268,0.433,1017,0.322,755,0.002,4,0.129,304
19867825,223,ADVENTURING,MUSICAL INSTRUMENT,Balthazaar Viscari,WIND INSTRUMENT,Bagpipes,RED CURTAIN,Siras Invictus,2040,0.166,338,0.444,906,0.263,537,0.016,32,0.111,227
19929874,224,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,STAFF,Staff of Charming,U.N.N.,Ruralion Baeneduren,2163,0.170,367,0.373,807,0.345,746,0.008,17,0.104,226
19933727,225,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Pole of Angling,MYTHAL,Arentian Mythrandius,2258,0.141,319,0.361,816,0.358,808,0.012,26,0.128,289
19942139,226,ADVENTURING,POTIONS & SCROLLS,Bruno Notlot,SCROLL,Scroll of Protection (Celestials),RED CURTAIN,Siras Invictus,2075,0.158,327,0.334,693,0.350,726,0.016,33,0.143,296
19952009,227,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MEDIUM ARMOUR,Magical Elven Chain,U.N.N.,Ruralion Baeneduren,2014,0.178,358,0.357,719,0.319,642,0.013,27,0.133,268
19989250,228,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOL KITS,Jeweler’s tools ,BORDERLANDS,Thaldrak Battlehammer,1950,0.172,335,0.356,694,0.367,715,#VALUE!,NA,0.106,206
19990112,229,LUXURY SPECIALTIES,MUSICAL INSTRUMENT,Balthazaar Viscari,STRING INSTRUMENT,Anstruth harp,MYTHAL,Arentian Mythrandius,1952,0.158,309,0.332,648,0.326,637,0.013,25,0.171,333
20041962,230,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Balloon Pack,SABLE,Nundro Rockseeker,2036,0.155,316,0.331,673,0.392,798,0.010,20,0.112,229
20062955,231,COMMISSIONS,JEWELRY,Lanec Lot,AMULET / NECKLACE,Talisman of Ultimate Evil,MYTHAL,Arentian Mythrandius,1881,0.176,331,0.344,648,0.318,598,0.003,6,0.158,298
20081620,232,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,HELMET,Circlet of Human Perfection,SABLE,Nundro Rockseeker,2214,0.112,249,0.391,866,0.326,722,0.004,8,0.167,369
20120211,233,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Devotees Censer,SABLE,Nundro Rockseeker,3849,0.086,330,0.554,2134,0.283,1090,0.005,20,0.071,275
20128711,234,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Dispelling Stone,SABLE,Nundro Rockseeker,1903,0.077,147,0.352,670,0.410,780,0.014,27,0.147,279
20148448,235,ADVENTURING,POTIONS & SCROLLS,Bruno Notlot,SCROLL,"Case, map or scroll ",BORDERLANDS,Thaldrak Battlehammer,1999,0.132,264,0.392,783,0.284,568,0.024,48,0.168,336
20159870,236,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,IOUN STONE,Ioun Stone - Protection,SABLE,Nundro Rockseeker,1976,0.178,352,0.350,692,0.295,583,0.001,1,0.176,348
20162078,237,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOL KITS,Potter’s tools ,U.N.N.,Ruralion Baeneduren,1789,0.148,264,0.400,715,0.291,520,0.010,17,0.153,273
20181476,238,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,LIGHT ARMOUR,Light Armour +2,SABLE,Nundro Rockseeker,1819,0.123,223,0.346,630,0.399,725,0.007,12,0.126,229
20224969,239,LUXURY SPECIALTIES,SUMMONING DEVICE,Gundren Rockseeker,SUMMONING DEVICE,Daerns Instant Fortress,U.N.N.,Ruralion Baeneduren,2106,0.170,359,0.396,834,0.284,599,0.015,32,0.134,282
20275431,240,LUXURY SPECIALTIES,JEWELRY,Lanec Lot,AMULET / NECKLACE,Pennant of the Vind Rune,SABLE,Nundro Rockseeker,2021,0.177,358,0.338,684,0.332,671,0.008,16,0.144,292
20286498,241,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,AMMUNITION,Unbreakable Arrow,U.N.N.,Ruralion Baeneduren,3537,0.093,330,0.606,2144,0.197,696,0.014,48,0.090,319
20320573,242,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,WAND,Wand of Web,MYTHAL,Arentian Mythrandius,1887,0.137,258,0.387,731,0.298,563,0.021,40,0.156,295
20349337,243,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,CLOTHING,Cloak of Many Fashions,ARCANTIC,Enthoril Murkywaters,1999,0.175,350,0.299,598,0.349,697,0.011,22,0.166,332
20397355,244,COMMISSIONS,ADVENTURING EQUIPMENT,Bubbles,IOUN STONE,Ioun Stone - Regeneration,ARCANTIC,Enthoril Murkywaters,2167,0.145,314,0.342,742,0.346,749,0.014,31,0.153,331
20439320,245,ADVENTURING,ANIMALS & TRANSPORTATION,Shade Tabaxii,MOUNT,Mastiff,BORDERLANDS,Thaldrak Battlehammer,1778,0.111,198,0.377,671,0.384,682,0.011,20,0.116,207
20445721,246,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,WIND INSTRUMENT,Horn of Silent Alarm,BORDERLANDS,Thaldrak Battlehammer,2259,0.159,360,0.324,733,0.321,725,0.018,40,0.178,401
20456327,247,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,HEAVY ARMOUR,Chain mail ,BORDERLANDS,Thaldrak Battlehammer,2228,0.137,306,0.362,806,0.336,748,0.016,35,0.149,333
20499480,248,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Emblem (Holy symbol),U.N.N.,Ruralion Baeneduren,1852,0.152,282,0.359,665,0.352,652,0.007,13,0.130,240
20518671,249,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Feather Token (Swan Boat),RED CURTAIN,Siras Invictus,2090,0.168,352,0.332,694,0.353,738,0.004,9,0.142,297
20554238,250,ADVENTURING,MUSICAL INSTRUMENT,Balthazaar Viscari,WIND INSTRUMENT,Pan flute,RED CURTAIN,Siras Invictus,1889,0.137,259,0.372,702,0.335,632,0.007,14,0.149,282
20567742,251,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,Uncommon Crafting Components,MYTHAL,Arentian Mythrandius,1923,0.111,214,0.407,783,0.359,690,0.010,20,0.112,216
20718981,252,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Cursed Luckstone,SABLE,Nundro Rockseeker,1979,0.108,214,0.386,763,0.330,654,0.018,35,0.158,313
